event_type,latitude,longitude,endlatitude,endlongitude,address,event_cause,requires_road_closure,start_datetime,status,authenticated,modified_datetime,description,veh_type,corridor,priority,cargo_material,reason_breakdown,age_of_truck,created_date,police_station,closed_datetime,resolved_datetime,gba_identifier,zone,junction
unplanned,12.9700254,77.5875052,12.9700254,77.5875052,"Nrupatunga Road, Police Corner Junction, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2023-11-15 01:08:47.336000+00:00,closed,yes,2023-11-15 03:35:47.997563+00:00,[PERSON] pipe damaged near FC1,lcv,Mysore Road,High,,,,2023-11-15 01:20:21.177699+00:00,Halasuru Gate,,,Bengaluru Central Corporation,Central Zone 2,PoliceCornerJunc
unplanned,12.9682367,77.5702465,12.9682367,77.5702465,"1st Cross Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",congestion,False,2023-11-15 01:51:41.669000+00:00,closed,no,2023-11-15 02:47:14.551183+00:00,Slow moving sir,not_applicable,Non-corridor,Low,,,,2023-11-15 01:52:42.602968+00:00,Chamarajpet,2023-11-15 02:47:14.550167+00:00,,Bengaluru Central Corporation,Central Zone 2,Dr TCM RoyanRd near AmbedkarStatue
unplanned,12.9770196,77.5463672,12.9770196,77.5463672,"G Narayana Kumar Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2023-11-15 03:38:43.779000+00:00,closed,yes,2023-11-15 06:35:47.842976+00:00,Due to diesel tank damege,bmtc_bus,West of Chord Road,High,,,,2023-11-15 03:40:58.515857+00:00,Magadi Road,,,Bengaluru West Corporation,West Zone 2,MC Circle
unplanned,12.977455,77.5474483,12.977455,77.5474483,"3rd Main Road, Sindhya Sunshine Apartment, Vijaya Nagar, Bengaluru, Karnataka. Pin-560040 (India)",vehicle_breakdown,False,2023-11-15 03:42:03.916000+00:00,closed,yes,2023-11-15 06:35:47.860380+00:00,Due to diesel tank damage,bmtc_bus,West of Chord Road,High,,,,2023-11-15 03:43:18.362126+00:00,Magadi Road,,,Bengaluru West Corporation,West Zone 2,MC Circle
unplanned,12.9372517,77.57974,12.9372517,77.57974,"Patalamma Gudi Road, Cauvery Circle, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)",vehicle_breakdown,False,2023-11-15 04:29:05.994000+00:00,closed,yes,2023-11-15 06:35:47.886069+00:00,,bmtc_bus,Non-corridor,Low,,,,2023-11-15 04:29:50.257180+00:00,Basavanagudi,,,Bengaluru Central Corporation,Central Zone 2,South end circle
unplanned,12.93726,77.5797733,12.93726,77.5797733,"Patalamma Gudi Road, Cauvery Circle, Jayanagar, Bengaluru, Karnataka. Pin-560004 (India)",vehicle_breakdown,False,2023-11-15 04:30:04.575000+00:00,closed,yes,2023-11-15 06:35:47.899345+00:00,,bmtc_bus,Non-corridor,Low,,,,2023-11-15 04:30:53.466283+00:00,Basavanagudi,,,Bengaluru Central Corporation,Central Zone 2,South end circle
unplanned,12.9441559,77.5678438,12.9441559,77.5678438,"Bull Temple Road, Sunkenahalli, Gavipuram Extension, Bengaluru, Karnataka. Pin-560004 (India)",vehicle_breakdown,False,2023-11-15 05:39:27.872000+00:00,closed,yes,2023-11-15 08:35:47.694767+00:00,Joint cut sir,bmtc_bus,Non-corridor,Low,,,,2023-11-15 05:40:41.631329+00:00,Basavanagudi,,,Bengaluru Central Corporation,Central Zone 2,HalliThindi
unplanned,12.9270757,77.6205527,12.9270757,77.6205527,"Domlur Inner Ring Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,2023-11-15 05:45:32.623000+00:00,closed,no,2023-11-15 06:32:39.299870+00:00,[PERSON] ಜಂಕ್ಷನ್ ಕಡೆ ಹೋಗುವ ರಸ್ತೆ ಯಲ್ಲಿ ಬಿಎಂಟಿಸಿ ಬಸ್ ಅಪ್ಲೋಡ್ ಆಗಿರುತ್ತದೆ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್,bmtc_bus,IRR(Thanisandra road),High,,,,2023-11-15 05:49:54.710038+00:00,Madiwala,2023-11-15 06:32:37.643223+00:00,,Bengaluru South Corporation,South Zone 2,KoramangalaWaterTankJunc
unplanned,12.968955,77.5702333,12.968955,77.5702333,"Bhashyam Road, Akkimakalamna Gudi, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",pot_holes,False,2023-11-15 06:04:07.732000+00:00,closed,yes,2023-12-20 06:14:49.988639+00:00,Potholes problem,not_applicable,Non-corridor,Low,,,,2023-11-15 06:07:44.393871+00:00,Chamarajpet,2023-12-20 06:14:49.988000+00:00,,Bengaluru Central Corporation,Central Zone 2,BinnyMillJunction
unplanned,12.9271711,77.62072,12.9271711,77.62072,"Domlur Inner Ring Road, Koramangala Water Tank Junction, Koramangala, Bengaluru, Karnataka. Pin-560034 (India)",vehicle_breakdown,False,2023-11-15 06:15:30.871000+00:00,closed,yes,2023-11-15 08:35:47.707061+00:00,Bus brekdwon,bmtc_bus,IRR(Thanisandra road),High,,,,2023-11-15 06:16:47.663092+00:00,Madiwala,,,Bengaluru South Corporation,South Zone 2,KoramangalaWaterTankJunc
unplanned,13.0426056,77.5147909,13.0426056,77.5147909,"Pampamahakavi Road, Krishna Gowda Layout, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",vehicle_breakdown,False,2023-11-15 08:07:40.316000+00:00,closed,yes,2023-11-15 10:35:47.968549+00:00,Frent wheel puncher sir,bmtc_bus,Tumkur Road,High,,,,2023-11-15 08:08:48.386031+00:00,Chikkabanavara,,,Bengaluru North Corporation,North Zone 2,Chokasandra (Tumkur road)
unplanned,13.1007263,77.5822978,13.1007263,77.5822978,"Yelahanka New Town Main Road, Sector B, Yelahanka New Town, Bengaluru, Karnataka. Pin-560064 (India)",accident,False,2023-11-15 09:39:37.262000+00:00,closed,yes,2023-11-15 11:04:50.394376+00:00,,not_applicable,Non-corridor,Low,,,,2023-11-15 09:39:58.820369+00:00,Yelahanka,2023-11-15 11:04:50.393905+00:00,,Bengaluru North Corporation,North Zone 2,SandeepUnnikrishnan-Yelhanka
unplanned,12.9540456,77.543412,12.9540456,77.543412,"Mysore Road, Satellite Bus Stand Junction, New Timber Yard Layout, Bengaluru, Karnataka. Pin-560026 (India)",vehicle_breakdown,False,2023-11-15 09:53:10.689000+00:00,closed,yes,2023-11-15 10:01:41.877771+00:00,Due to Strarting problem,heavy_vehicle,Mysore Road,High,,,,2023-11-15 09:54:22.521183+00:00,Byatarayanapura,2023-11-15 09:58:45.018505+00:00,,Bengaluru West Corporation,West Zone 2,SatteliteBusStandJunc
unplanned,12.9094178,77.6276237,12.9094178,77.6276237,"Hosur Road, CMC Bommanahalli, Bommanahalli, Bengaluru, Karnataka. Pin-560068 (India)",accident,False,2023-11-15 12:49:11.222000+00:00,closed,yes,2023-11-15 18:32:15.044647+00:00,ರೂಪೇನ್ ಅಗ್ರಹಾರ ಈ ಸಿಟಿ ಪ್ಲೇ ಓವರ್ ಎಂಟ್ರೆನ್ಸ್ ಅಲ್ಲಿ ಒಂದು ಕ್ಯಾಬು ಸರ್ ಕ್ಯಾಬ್ ಗಾಡಿ ನಂಬರ್ [VEHICLE]  ಸೆಲ್ಫ್ ಆಕ್ಸಿಡೆಂಟ್ ಆಗಿರುತ್ತದೆ ಸರ್ ಟ್ರಾಫಿಕ್ ಗೆ ಅಥವಾ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ಅಡಚಣೆ ಇರುವುದಿಲ್ಲ ಸರ್ ಅರ್ಧ ಗಂಟೆ ಯಲ್ಲಿ ಟೋ ಯಿಂಗ್ ವೆಹಿಕಲ್ ತಂದು ಇದು ಈ ವಾಹನವನ್ನು ತೆರವುಗೊಳಿಸುತ್ತೇವೆ ಸರ್,not_applicable,Hosur Road,High,,,,2023-11-15 12:59:18.177939+00:00,HSR Layout,,,Bengaluru South Corporation,South Zone 2,Bommanahalli
unplanned,13.09311,77.5958233,13.09311,77.5958233,"Bellary Road, RMZ Galleria Residences, Yelahanka, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2023-11-15 19:07:57.478000+00:00,closed,no,2023-11-15 19:15:49.441955+00:00,,private_car,Bellary Road 2,High,,,,2023-11-15 19:08:28.462924+00:00,Yelahanka,2023-11-15 19:15:49.441384+00:00,,Bengaluru North Corporation,North Zone 2,YelhankaCircle
unplanned,13.0295992,77.5383803,13.0295992,77.5383803,"Mumbai Bengaluru Highway, Godrej Tiara, Yeshwanthpur Suburb Stage 2, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2023-11-15 19:21:25.334000+00:00,closed,yes,2023-11-15 21:35:48.073502+00:00,Clutch plates broken traffic no problem,heavy_vehicle,Tumkur Road,High,,,,2023-11-15 19:22:50.473123+00:00,Yeshwanthpura,,,Bengaluru West Corporation,West Zone 1,GokuldasImagesJunc
unplanned,12.9162395,77.6153012,12.9162395,77.6153012,"29th Main Road, 29th BTM Road Junction, BTM Layout Stage 2, Bengaluru, Karnataka. Pin-560076 (India)",vehicle_breakdown,False,2023-11-15 19:30:07.815000+00:00,closed,yes,2023-11-15 21:29:37.588732+00:00,Slow moving traffic,truck,Non-corridor,Low,Oil,Clutch cut,2024.0,2023-11-15 19:33:48.200304+00:00,Mico Layout,,,Bengaluru South Corporation,South Zone 2,29thMainRdBTM LayoutJunc
unplanned,13.1020833,77.5996333,13.1020833,77.5996333,"Bellary Road, Kogilu Cross Junction, Palanahalli, Bengaluru, Karnataka. Pin-560064 (India)",vehicle_breakdown,False,2023-11-15 20:26:25.028000+00:00,closed,no,2023-11-16 02:14:18.355448+00:00,Kogilu onflyover to wards airport school bus starting problem sir traffic normal mument sir,others,Bellary Road 2,High,,,,2023-11-15 20:27:48.698226+00:00,Yelahanka,,,Bengaluru North Corporation,North Zone 2,KogilluCrossJunc
unplanned,12.9289906,77.6825867,12.9289906,77.6825867,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2023-11-15 20:25:25.887000+00:00,closed,yes,2023-11-15 22:35:47.700176+00:00,this vehicle have starting problem,others,ORR East 1,High,,,,2023-11-15 20:29:23.332450+00:00,HAL Old Airport,,,Bengaluru East Corporation,East Zone 1,Deverabeesanahalli-ORR Junc
unplanned,12.9290021,77.6826011,12.9290021,77.6826011,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2023-11-15 20:29:32.711000+00:00,closed,yes,2023-11-15 22:35:47.724775+00:00,this vehicle have starting problem sir we are trying to put it service road sir,others,ORR East 1,High,,,,2023-11-15 20:32:15.822174+00:00,HAL Old Airport,,,Bengaluru East Corporation,East Zone 1,Deverabeesanahalli-ORR Junc
unplanned,12.9290099,77.6826192,12.9290099,77.6826192,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,False,2023-11-15 20:33:16.570000+00:00,closed,yes,2023-11-15 22:35:47.734661+00:00,this vehivle starting problem  we are trying to put service road sir  this location [PERSON] limit sir,lcv,ORR East 1,High,,,,2023-11-15 20:35:44.551521+00:00,HAL Old Airport,,,Bengaluru East Corporation,East Zone 1,Deverabeesanahalli-ORR Junc
unplanned,12.9286984,77.6821511,12.9288456,77.6826902,"Outer Ring Road, Sterling Ascentia, Kariyammana Agrahara, Bengaluru, Karnataka. Pin-560103 (India)",vehicle_breakdown,True,2023-11-15 20:48:22.727000+00:00,closed,yes,2023-11-15 23:35:47.689757+00:00,Eicher vehicle break down @devarabisnalli flyover starting prblm,others,ORR East 1,High,,,,2023-11-15 20:51:05.086914+00:00,HAL Old Airport,,,Bengaluru East Corporation,East Zone 1,Deverabeesanahalli-ORR Junc
unplanned,12.9568784,77.7027456,12.9568784,77.7027456,"HAL Airport Road, MS Reddy Nagar, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",vehicle_breakdown,False,2023-11-15 21:10:06.211000+00:00,closed,yes,2023-11-15 22:28:45.260837+00:00,Near Nandini parlour [PERSON] towords city BMTC vajra Bus is Break Down sir traffic towords city slow movement madam/sir.,bmtc_bus,Varthur Road,High,,,,2023-11-15 21:13:48.448120+00:00,HAL Old Airport,2023-11-15 22:28:45.260358+00:00,,Bengaluru East Corporation,East Zone 1,MaratahalliBridgeJunc
unplanned,12.9639654,77.5829334,12.9639654,77.5829334,"Silver Jubilee Park Road, Shoukath Mohalla, Nagartapete, Bengaluru, Karnataka. Pin-560002 (India)",vehicle_breakdown,False,2023-11-15 21:18:28.653000+00:00,closed,yes,2023-11-15 23:35:47.717253+00:00,Off road @ [LOCATION] trfice no problem,truck,Mysore Road,High,Metal,Ger box kat,10.0,2023-11-15 21:19:51.452623+00:00,Halasuru Gate,,,Bengaluru Central Corporation,Central Zone 2,TownhallJunction
unplanned,12.9745698,77.5696734,12.9745698,77.5696734,"Dr TCM Royan Road, Cottonpet Circle, Cottonpete, Bengaluru, Karnataka. Pin-560053 (India)",vehicle_breakdown,False,2023-11-15 21:21:15.907000+00:00,closed,yes,2023-11-15 23:35:47.729214+00:00,Starting problem,bmtc_bus,Non-corridor,Low,,,,2023-11-15 21:21:51.072881+00:00,Chamarajpet,,,Bengaluru Central Corporation,Central Zone 2,ShantalaJunction
unplanned,12.9531558,77.7004143,12.9531558,77.7004143,"3rd A Cross Road, Aishwarya Opulence, Marathahalli Village, Marathahalli, Bengaluru, Karnataka. Pin-560037 (India)",pot_holes,False,2023-11-15 21:28:29.638000+00:00,closed,yes,2023-11-16 21:05:32.089395+00:00,[PERSON] bridge service road to le arebiya BESCOM work traffic slow moment sir,not_applicable,ORR East 1,High,,,,2023-11-15 21:30:27.271166+00:00,HAL Old Airport,2023-11-16 21:05:32.088814+00:00,,Bengaluru East Corporation,East Zone 1,MaratahalliBridgeJunc
unplanned,12.9609277,77.6384884,12.9609277,77.6384884,"Old Airport Road, Dr Rajkumar Circle, Domlur, Bengaluru, Karnataka. Pin-560071 (India)",vehicle_breakdown,False,2023-11-15 21:31:42.001000+00:00,closed,yes,2023-11-15 21:36:16.257150+00:00,Bmtc bus offroad near domlur bus stop,bmtc_bus,Old Airport Road,High,,,,2023-11-15 21:32:55.056325+00:00,Halasur,2023-11-15 21:36:16.256598+00:00,,Bengaluru Central Corporation,Central Zone 1,DomlurWaterTank
unplanned,12.9170427,77.5867444,12.917071,77.5870543,"46th Cross Road, Sri Aurobindo Circle, Jayanagar, Bengaluru, Karnataka. Pin-560041 (India)",congestion,True,2023-11-15 22:11:01.733000+00:00,closed,no,2023-11-16 00:35:47.587123+00:00,,not_applicable,Non-corridor,Low,,,,2023-11-15 22:12:07.233310+00:00,Jayanagara,,,Bengaluru South Corporation,South Zone 1,Arbindo Circle
unplanned,12.988039,77.577525,12.988039,77.577525,"Harekrishna Road, Nehru Circle, Seshadripuram, Bengaluru, Karnataka. Pin-560020 (India)",vehicle_breakdown,False,2023-11-15 22:36:36.796000+00:00,closed,yes,2023-11-16 01:35:47.921654+00:00,ರೈಲ್ವೆ ಅಂಡರ್ ಬ್ರಿಡ್ಜ್ ಮಾಧವ ನಗರ ಇಂದ ನೆಹರು ಕಡೆಗೆ [PERSON] ಮಧ್ಯದಲ್ಲಿ ಒಂದು ಗ್ಯಾಸ್ ಸಿಲಿಂಡರ್ ವೆಹಿಕಲ್ ಕೆಟ್ಟು ನಿಂತಿದೆ ಟ್ರಾಫಿಕ್ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇದೆ,others,Non-corridor,Low,,,,2023-11-15 22:39:08.374032+00:00,Sheshadripuram,,,Bengaluru Central Corporation,Central Zone 2,ShivandaCircle
unplanned,13.2572903,77.7127351,13.2572903,77.7127351,"Devanahalli Bypass, Sri Kanakadasa Circle, Devanahalli, Karnataka. Pin-562110 (India)",others,False,2023-11-15 23:12:41.203000+00:00,closed,no,2023-11-15 23:54:03.310051+00:00,Xec ಯಾಕ್ಸಲ್‌ ಡ್ಯಾಮೇಜ್ ಅಕ್ಸೆಲ್ ಕಟಿಂಗ್,not_applicable,Non-corridor,Low,,,,2023-11-15 23:16:34.407254+00:00,Devanahalli Airport,2023-11-15 23:54:03.309554+00:00,,Unknown,Unknown,DoddaballapuraCrossJunc
unplanned,13.0445056,77.5625478,13.0445056,77.5625478,"Outer Ring Road, Railway Colony, Block 4, RMV Stage 2, Bengaluru, Karnataka. Pin-560094 (India)",others,False,2023-11-15 23:26:03.436000+00:00,closed,yes,2023-11-17 03:19:46.055462+00:00,Wiring seized hgv vehicle towards from devingar or Hebbal traffic no problem sir,not_applicable,ORR North 2,High,,,,2023-11-15 23:27:37.033383+00:00,Jalahalli,2023-11-17 03:19:46.054940+00:00,,Bengaluru North Corporation,North Zone 1,KuvempuCircle
planned,13.0416919,77.6118446,13.0416782,77.6118482,"Kankanagar Main Road, Lawrence Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",construction,True,2023-11-15 23:50:33.280000+00:00,closed,yes,2023-11-16 06:35:48.095851+00:00,BWSSB WORK IS GOINGON near [LOCATION] service road towards [LOCATION] service road Connecting road is closed,not_applicable,ORR North 1,High,,,,2023-11-15 23:52:40.699286+00:00,K.G. Halli,,,Bengaluru North Corporation,North Zone 1,"VeerannapalyaJunction(BEL,HO)"
unplanned,13.1220733,77.6112867,13.1220733,77.6112867,"Bagaluru Main Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",vehicle_breakdown,False,2023-11-16 00:28:13.228000+00:00,closed,yes,2023-11-16 02:35:48.235128+00:00,Concrete mixer vehicle breakdown at bagalur cross due to starting problem sir,heavy_vehicle,Bellary Road 2,High,,,,2023-11-16 00:31:18.252204+00:00,Yelahanka,,,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc
unplanned,12.9834776,77.5946468,12.9834776,77.5946468,"Infantry Road, Dr BR Ambedkar Vedhi, Vasant Nagar, Bengaluru, Karnataka. Pin-560001 (India)",vehicle_breakdown,False,2023-11-16 00:25:52.730000+00:00,closed,yes,2023-11-16 01:56:15.486943+00:00,ಇನ್ಫೆಂಟ್ರಿ ರೋಡಲ್ಲಿ ನಿಯರ್ ಸಿ ಒಪಿ ಮೇನ್ ಗೇಟ್ ಹತ್ತಿರ ಗೂಡ್ಸ್ ಆಪೇ ಗಾಡಿ ಆಫ್ ರೋಡ ಆಗಿದ್ದು ಸಂಚಾರವು ನಿಧಾನವಾಗಿರುತ್ತದೆ,auto,CBD 2,High,,,,2023-11-16 00:32:36.954752+00:00,Cubbon Park,2023-11-16 01:56:15.486239+00:00,,Bengaluru Central Corporation,Central Zone 2,CoffeeBoardJunc
unplanned,13.0403531,77.5181545,13.0403531,77.5181545,"Mumbai Bengaluru Highway, Jalahalli Cross Junction, Peenya, Bengaluru, Karnataka. Pin-560058 (India)",vehicle_breakdown,False,2023-11-16 01:53:18.649000+00:00,closed,yes,2023-11-16 04:35:47.524230+00:00,,truck,Tumkur Road,High,Canter,Gar prablam7years,7.0,2023-11-16 01:59:40.566222+00:00,Chikkabanavara,,,Bengaluru North Corporation,North Zone 2,JalahalliCross(SM Circle)
unplanned,13.0408407,77.5176053,13.0408407,77.5176053,"Mumbai Bengaluru Highway, Netaji Nagar, T Dasarahalli, Bengaluru, Karnataka. Pin-560057 (India)",vehicle_breakdown,False,2023-11-16 01:59:54.139000+00:00,closed,yes,2023-11-16 04:35:47.538345+00:00,,truck,Tumkur Road,High,Goodscarried,Veqam peablam,7.0,2023-11-16 02:02:48.912685+00:00,Chikkabanavara,,,Bengaluru North Corporation,North Zone 2,JalahalliCross(SM Circle)
unplanned,13.1214286,77.6102279,13.1214286,77.6102279,"Bellary Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",others,False,2023-11-16 02:14:24.917000+00:00,closed,yes,2023-11-16 06:24:36.961230+00:00,Bagaluru onflyover to wards airport bbmp [PERSON] joint wheel cut sir traffic normal mument sir,not_applicable,Bellary Road 2,High,,,,2023-11-16 02:15:28.666601+00:00,Yelahanka,2023-11-16 06:24:36.707853+00:00,,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc
unplanned,12.9862946,77.5223519,12.9862946,77.5223519,"2nd Main Road, KA Rangappa Industrial Estate, Kamakshipalya, Bengaluru, Karnataka. Pin-560079 (India)",vehicle_breakdown,False,2023-11-16 02:46:28.131000+00:00,closed,yes,2023-11-16 05:35:48.083132+00:00,,bmtc_bus,Magadi Road,High,,,,2023-11-16 02:47:12.744567+00:00,Kamakshipalya,,,Bengaluru West Corporation,West Zone 1,Sumanhalli
unplanned,12.9757645,77.5644199,12.9757645,77.5644199,"G Narayana Kumar Road, Prestige West Woods, Magadi Road Area, Bengaluru, Karnataka. Pin-560023 (India)",vehicle_breakdown,False,2023-11-16 02:41:33.443000+00:00,closed,yes,2023-11-16 05:35:48.095134+00:00,Vehicle breakdown,others,Magadi Road,High,,,,2023-11-16 02:50:12.666546+00:00,Magadi Road,,,Bengaluru Central Corporation,Central Zone 2,LeprosyhospitalJunc
unplanned,12.936177,77.6070675,12.936177,77.6070675,"Hosur Road, Prestige Technopolis, Dairy Colony, Adugodi, Bengaluru, Karnataka. Pin-560029 (India)",procession,False,2023-11-16 03:00:57.073000+00:00,closed,yes,2023-11-16 05:35:48.123444+00:00,Ayyappa swami bhakthas proccession in marigowda road tavarekere to dairy infront of ghousia,not_applicable,Non-corridor,Low,,,,2023-11-16 03:02:21.124915+00:00,Mico Layout,,,Bengaluru South Corporation,South Zone 2,Marigowda-TavarkereRdJunc
unplanned,12.9939792,77.6182493,12.9939792,77.6182493,"Assayee Road, Sindhi Colony, Cox Town, Bengaluru, Karnataka. Pin-560005 (India)",vehicle_breakdown,False,2023-11-16 03:05:48.414000+00:00,closed,yes,2023-11-16 05:35:48.135403+00:00,Traffi no problem sir,lcv,Non-corridor,Low,,,,2023-11-16 03:06:55.935463+00:00,Pulikeshinagar(F.Town),,,Bengaluru Central Corporation,Central Zone 1,SindhiColonyJunction
unplanned,12.9668244,77.6064478,12.9668244,77.6064478,"Museum Road, Shoolay Circle, Nilsandra, Bengaluru, Karnataka. Pin-560025 (India)",vehicle_breakdown,False,2023-11-16 03:55:50.403000+00:00,closed,yes,2023-11-16 06:35:48.112517+00:00,Vehicle breakdown Sir,truck,Mysore Road,High,Materials,Breakdown,8.0,2023-11-16 04:04:50.586302+00:00,Ashok Nagar,,,Bengaluru Central Corporation,Central Zone 1,Ashoknagar Junction(ShoolayCircle)
unplanned,12.9766048,77.6098223,12.9766048,77.6098223,"Cubbon Road, Tyagi Henagalavarayan Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",vehicle_breakdown,False,2023-11-16 04:01:11.424000+00:00,closed,yes,2023-11-16 06:35:48.126463+00:00,ಕಬ್ಬನ್ ರೋಡ್ ಜಂಕ್ಷನ್ ಇಂದ ಮಣಿಪಾಲ್ ಜಂಕ್ಷನ್ ಮಧ್ಯದಲ್ಲಿ ಈ ವಾಹನವು ಆಫ್ ಲೋಡ್ ಆಗಿರುತ್ತದೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಸರ್,heavy_vehicle,Old Madras Road,High,,,,2023-11-16 04:05:06.428359+00:00,Cubbon Park,,,Bengaluru Central Corporation,Central Zone 1,KamrajRdJunction
unplanned,12.9758856,77.610114,12.9758856,77.610114,"Cubbon Road, Mayo Hall Junction, Sivanchetti Gardens, Bengaluru, Karnataka. Pin-560042 (India)",vehicle_breakdown,False,2023-11-16 04:05:41.941000+00:00,closed,yes,2023-11-16 06:35:48.140521+00:00,ಕಬ್ಬನ್ ರೋಡ್ ಜಂಕ್ಷನ್ ಮತ್ತು ಮಣಿಪಾಲ್ ಸೆಂಟರ್ ಜಂಕ್ಷನ್ ಮಧ್ಯ ಈ ವಾಹನವು approd ಆಗಿರುತ್ತೆ ಸಂಚಾರಕ್ಕೆ ಯಾವುದೇ ತೊಂದರೆ ಇರುವುದಿಲ್ಲ ಸರ್,heavy_vehicle,Old Madras Road,High,,,,2023-11-16 04:07:39.592652+00:00,Cubbon Park,,,Bengaluru Central Corporation,Central Zone 1,MayohallJunction
unplanned,12.9448383,77.597145,12.9448383,77.597145,"Hosur Road, Wilson Manor Apartment, Jayanagar East, Bengaluru, Karnataka. Pin-560011 (India)",vehicle_breakdown,False,2023-11-16 04:45:45.042000+00:00,closed,yes,2023-11-16 05:26:37.091077+00:00,ಬಸ್ ಬ್ರೇಕ್ ಡೌನ್ ಆಗಿ ವೆಹಿಕಲ್ ಮೊಮೆಂಟ್ ಆಗುತ್ತಿರುವುದಿಲ್ಲ ಆದ್ದರಿಂದ ಬಸ್ಸನ್ನು ರಸ್ತೆಯ ಎಡಬದಿಗೆ ನಿಲ್ಲಿಸಿರುತ್ತೇನೆ ಮತ್ತು ಸಂಚಾರಕ್ಕೆ [PERSON] ಇರುವುದಿಲ್ಲ ಸರ್,bmtc_bus,Non-corridor,Low,,,,2023-11-16 04:49:06.682173+00:00,Wilson Garden,2023-11-16 05:26:37.090469+00:00,,Bengaluru Central Corporation,Central Zone 2,WilsonGarden12thCrossJunc
unplanned,13.0186649,77.5576997,13.0186649,77.5576997,"Mumbai Bengaluru Highway, Yeshwanthapura Circle, Yeshwanthpur, Bengaluru, Karnataka. Pin-560022 (India)",vehicle_breakdown,False,2023-11-16 05:40:33.387000+00:00,closed,yes,2023-11-16 08:35:48.130070+00:00,,bmtc_bus,Tumkur Road,High,,,,2023-11-16 05:41:37.674830+00:00,Yeshwanthpura,,,Bengaluru West Corporation,West Zone 2,YeshwanthpuraCircle
unplanned,13.0413108,77.6221663,13.0413108,77.6221663,"2nd Main Road, Munivenkatappa Layout, Nagavara, Bengaluru, Karnataka. Pin-560045 (India)",others,False,2023-11-16 05:59:29.128000+00:00,closed,yes,2023-12-12 05:11:22.986883+00:00,ನಮಸ್ತೆ ಸರ್ ನಾಗವಾರ ಅಕ್ಬರ್ ರಾಮ್ ಟುವರ್ಡ್ ಕೆಇಬಿ ಕಡೆ ಸ್ಲೋ ಮೊಮೆಂಟ್ ಇರುತ್ತದೆ ಸರ್,not_applicable,Hennur Main Road,High,,,,2023-11-16 06:00:16.970370+00:00,Hennuru,2023-12-12 05:11:22.986405+00:00,,Bengaluru North Corporation,North Zone 1,Nagavara-ORR Junction
unplanned,13.0218824,77.5328228,13.0218824,77.5328228,"Kanteerava Studio Road, FTI Junction, Nandini Layout, Bengaluru, Karnataka. Pin-560096 (India)",vehicle_breakdown,False,2023-11-16 06:48:45.916000+00:00,closed,yes,2023-11-16 07:39:05.449998+00:00,Off road,others,Non-corridor,Low,,,,2023-11-16 06:51:36.043720+00:00,Rajajinagar,2023-11-16 07:39:05.449336+00:00,,Bengaluru West Corporation,West Zone 1,FTI Junction(KanteeravaStudio)
unplanned,13.1217116,77.6112022,13.1217116,77.6112022,"Bagaluru Main Road, Bagalur Cross Junction, Kattigenahalli, Bengaluru, Karnataka. Pin-560063 (India)",vehicle_breakdown,False,2023-11-16 06:50:55.756000+00:00,closed,no,2023-11-16 07:59:05.806570+00:00,[LOCATION] onflyover to wards city tata ace tyer bust sir traffic normal mument sir,lcv,Bellary Road 2,High,,,,2023-11-16 06:54:39.822885+00:00,Yelahanka,2023-11-16 07:59:05.753402+00:00,,Bengaluru North Corporation,North Zone 2,BagalurCrossJunc
